station id, station name, valid,povp. T [°C],povp. rel. vla. [%],količina padavin [mm]
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 00:00,19.9,75,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 00:10,19.6,76,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 00:20,19.5,77,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 00:30,19.4,78,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 00:40,19.3,80,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 00:50,19.1,81,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 01:00,18.9,82,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 01:10,18.7,82,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 01:20,18.7,82,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 01:30,18.6,83,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 01:40,18.4,85,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 01:50,18.2,86,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 02:00,18.1,86,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 02:10,17.8,87,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 02:20,17.7,87,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 02:30,17.5,88,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 02:40,17.3,88,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 02:50,17.2,89,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 03:00,17.3,88,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 03:10,17.2,88,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 03:20,17.3,87,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 03:30,17.6,87,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 03:40,17.6,88,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 03:50,17.4,89,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 04:00,17.1,89,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 04:10,17,90,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 04:20,16.9,90,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 04:30,17,90,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 04:40,17,90,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 04:50,17,90,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 05:00,17,90,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 05:10,17,90,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 05:20,17,90,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 05:30,17.1,89,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 05:40,17,90,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 05:50,16.8,90,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 06:00,16.7,90,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 06:10,16.8,90,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 06:20,16.9,90,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 06:30,17.1,89,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 06:40,17.6,86,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 06:50,17.7,85,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 07:00,17.8,83,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 07:10,18,83,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 07:20,18.2,82,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 07:30,18.5,82,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 07:40,18.8,81,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 07:50,18.8,81,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 08:00,19,81,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 08:10,19.1,80,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 08:20,19.3,79,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 08:30,19.8,77,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 08:40,20.3,74,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 08:50,20.5,73,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 09:00,20.4,74,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 09:10,20.4,74,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 09:20,20.3,74,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 09:30,20.2,74,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 09:40,20.3,74,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 09:50,20.3,74,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 10:00,20.2,76,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 10:10,20,79,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 10:20,19.8,81,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 10:30,19.7,81,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 10:40,19.6,83,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 10:50,19.2,85,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 11:00,19,87,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 11:10,18.8,88,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 11:20,18.5,89,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 11:30,18.3,90,0.7
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 11:40,18.1,92,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 11:50,18.1,92,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 12:00,18,93,3.6
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 12:10,18,95,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 12:20,17.9,95,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 12:30,17.9,96,3.4
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 12:40,17.8,95,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 12:50,17.9,95,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 13:00,17.8,95,2.1
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 13:10,17.8,95,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 13:20,17.8,96,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 13:30,17.7,95,2.4
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 13:40,17.7,96,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 13:50,17.8,96,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 14:00,17.9,96,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 14:10,17.9,94,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 14:20,18.1,93,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 14:30,18.3,93,0.1
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 14:40,18.6,90,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 14:50,19,89,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 15:00,19.1,88,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 15:10,19.4,87,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 15:20,19.6,84,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 15:30,19.8,84,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 15:40,20,84,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 15:50,20,84,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 16:00,20.1,83,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 16:10,20.1,83,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 16:20,19.9,83,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 16:30,20,84,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 16:40,20,82,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 16:50,20.4,81,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 17:00,20.7,80,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 17:10,20.4,80,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 17:20,20.2,80,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 17:30,19.8,82,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 17:40,19.7,83,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 17:50,19.7,85,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 18:00,19.6,85,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 18:10,19.5,86,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 18:20,19.4,86,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 18:30,19.3,87,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 18:40,19.1,89,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 18:50,19,89,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 19:00,18.9,89,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 19:10,18.8,90,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 19:20,18.8,90,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 19:30,18.7,91,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 19:40,18.7,91,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 19:50,18.7,92,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 20:00,18.7,92,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 20:10,18.7,92,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 20:20,18.6,92,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 20:30,18.6,92,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 20:40,18.6,92,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 20:50,18.5,93,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 21:00,18.4,93,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 21:10,18.3,93,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 21:20,18.3,94,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 21:30,18.2,94,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 21:40,18.1,94,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 21:50,18.1,95,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 22:00,18.1,94,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 22:10,18.1,95,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 22:20,18.2,94,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 22:30,18.3,94,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 22:40,18.3,94,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 22:50,18.2,94,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 23:00,18.1,94,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 23:10,18,94,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 23:20,17.9,95,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 23:30,17.8,95,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 23:40,17.9,96,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-08 23:50,18,95,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 00:00,18,95,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 00:10,18,95,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 00:20,18,94,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 00:30,17.9,94,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 00:40,17.9,95,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 00:50,18,94,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 01:00,18,94,0.1
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 01:10,17.9,94,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 01:20,17.9,95,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 01:30,17.9,95,0.9
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 01:40,17.9,95,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 01:50,17.9,95,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 02:00,17.8,96,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 02:10,17.8,96,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 02:20,17.8,96,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 02:30,17.8,97,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 02:40,17.7,97,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 02:50,17.6,96,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 03:00,17.6,97,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 03:10,17.7,97,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 03:20,17.6,97,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 03:30,17.7,97,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 03:40,17.6,96,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 03:50,17.6,96,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 04:00,17.7,96,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 04:10,17.7,96,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 04:20,17.7,96,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 04:30,17.6,96,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 04:40,17.6,96,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 04:50,17.6,96,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 05:00,17.6,96,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 05:10,17.6,96,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 05:20,17.4,96,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 05:30,17.4,96,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 05:40,17.3,96,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 05:50,17.3,96,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 06:00,17.3,96,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 06:10,17.3,96,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 06:20,17.3,95,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 06:30,17.4,94,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 06:40,17.5,93,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 06:50,17.5,93,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 07:00,17.5,92,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 07:10,17.6,91,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 07:20,17.6,91,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 07:30,17.7,90,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 07:40,17.8,89,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 07:50,17.9,89,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 08:00,18,89,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 08:10,18.5,87,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 08:20,18.8,85,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 08:30,19,84,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 08:40,19,84,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 08:50,19.2,82,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 09:00,19.4,80,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 09:10,19.4,80,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 09:20,19.5,78,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 09:30,19.8,76,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 09:40,19.9,74,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 09:50,19.8,74,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 10:00,19.7,74,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 10:10,19.8,74,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 10:20,19.9,74,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 10:30,20.1,73,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 10:40,20.1,71,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 10:50,20.2,70,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 11:00,20.2,70,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 11:10,20.1,69,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 11:20,20.1,68,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 11:30,20.1,68,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 11:40,19.9,72,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 11:50,19.7,75,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 12:00,19.3,78,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 12:10,18.9,81,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 12:20,18.7,83,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 12:30,18.6,84,0.9
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 12:40,18.2,87,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 12:50,17.7,90,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 13:00,17.6,91,4
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 13:10,17.6,92,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 13:20,17.7,92,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 13:30,17.9,91,1.7
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 13:40,17.8,91,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 13:50,18,91,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 14:00,18.2,91,0.2
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 14:10,18.3,89,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 14:20,18.3,90,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 14:30,18.7,90,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 14:40,19.4,87,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 14:50,19.5,84,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 15:00,19.2,85,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 15:10,19.1,85,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 15:20,18.9,85,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 15:30,19,85,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 15:40,19,85,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 15:50,18.9,84,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 16:00,19.1,86,0.2
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 16:10,19.3,85,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 16:20,19.3,84,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 16:30,19.2,85,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 16:40,19.1,85,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 16:50,19,84,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 17:00,18.9,85,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 17:10,18.9,84,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 17:20,18.9,84,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 17:30,18.9,84,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 17:40,18.9,85,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 17:50,18.8,86,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 18:00,18.5,89,0.4
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 18:10,18.2,91,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 18:20,17.7,92,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 18:30,17.6,93,2.1
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 18:40,17.4,93,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 18:50,17.3,93,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 19:00,17.3,94,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 19:10,17.3,94,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 19:20,17.2,94,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 19:30,17.3,94,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 19:40,17.3,94,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 19:50,17.3,94,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 20:00,17.3,94,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 20:10,17.3,94,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 20:20,17.3,93,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 20:30,17.2,93,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 20:40,17.1,94,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 20:50,17.2,93,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 21:00,17.2,93,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 21:10,17.3,94,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 21:20,17.3,94,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 21:30,17.3,94,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 21:40,17.3,94,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 21:50,17.3,94,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 22:00,17.3,94,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 22:10,17.2,94,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 22:20,17.1,94,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 22:30,17.1,94,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 22:40,17.1,94,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 22:50,17,94,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 23:00,17.1,94,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 23:10,17,94,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 23:20,16.9,94,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 23:30,16.9,94,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 23:40,16.8,95,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-09 23:50,16.7,95,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-10 00:00,16.7,95,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-10 00:10,16.7,96,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-10 00:20,16.7,95,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-10 00:30,16.6,95,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-10 00:40,16.5,94,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-10 00:50,16.6,95,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-10 01:00,16.5,94,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-10 01:10,16.4,95,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-10 01:20,16.2,95,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-10 01:30,16.1,95,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-10 01:40,16,95,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-10 01:50,15.9,96,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-10 02:00,15.9,96,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-10 02:10,15.9,97,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-10 02:20,15.9,97,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-10 02:30,15.9,97,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-10 02:40,15.9,97,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-10 02:50,15.8,97,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-10 03:00,15.8,97,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-10 03:10,15.7,97,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-10 03:20,15.6,97,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-10 03:30,15.5,97,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-10 03:40,15.4,97,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-10 03:50,15.4,97,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-10 04:00,15.4,97,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-10 04:10,15.5,97,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-10 04:20,15.5,97,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-10 04:30,15.5,97,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-10 04:40,15.5,97,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-10 04:50,15.4,96,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-10 05:00,15.5,96,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-10 05:10,15.5,96,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-10 05:20,15.5,96,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-10 05:30,15.5,95,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-10 05:40,15.5,95,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-10 05:50,15.5,96,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-10 06:00,15.5,96,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-10 06:10,15.5,96,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-10 06:20,15.5,96,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-10 06:30,15.5,96,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-10 06:40,15.5,95,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-10 06:50,15.4,95,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-10 07:00,15.5,95,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-10 07:10,15.6,95,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-10 07:20,15.7,95,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-10 07:30,15.8,93,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-10 07:40,16,93,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-10 07:50,16,93,
_1828,LJUBLJANA - BEŽIGRAD,2022-09-10 08:00,16.1,93,0
_1828,LJUBLJANA - BEŽIGRAD,2022-09-10 08:10,16.2,92,
